Date,Description,Link,EarningRelated
04/02/2020 16:05:00,KLA Corporation Reports Fiscal 2020 Second Quarter Results,,1
15/01/2020 16:15:00,KLA Announces Live Webcast To Review Second Quarter Fiscal Year 2020 Results,,1
03/12/2019 18:15:00,KLA Announces Upcoming Investor Presentation,,0
20/11/2019 16:15:00,KLA Announces Upcoming Investor Presentation,,0
06/11/2019 16:05:00,KLA Declares Regular Cash Dividend,,1
30/10/2019 16:05:00,KLA Corporation Reports Fiscal 2020 First Quarter Results,,1
15/10/2019 16:15:00,KLA Announces Live Webcast To Review First Quarter Fiscal Year 2020 Results,,1
17/09/2019 06:30:00,KLA Corporation Hosts Investor Day,,0
27/08/2019 16:35:00,KLA Joins Automotive Electronics Council,,0
05/08/2019 16:15:00,KLA Corporation Reports Fiscal 2019 Fourth Quarter And Full Year Results,,1
01/08/2019 16:15:00,KLA Declares Regular Cash Dividend,,1
18/07/2019 16:15:00,KLA Announces Live Webcast To Review Fourth Quarter Fiscal Year 2019 Results,,1
09/07/2019 09:00:00,KLA Announces September 2019 Investor Day,,0
08/07/2019 16:15:00,KLA Announces New Defect Inspection and Review Portfolio,,0
10/06/2019 09:00:00,KLA-Tencor Corporation Appoints Jeneanne Hanley to Board of Directors,,0
30/05/2019 20:30:00,KLA Announces Upcoming Investor Presentation,,0
22/05/2019 16:15:00,KLA Announces Upcoming Investor Presentation,,0
06/05/2019 16:15:00,KLA-Tencor Reports Fiscal 2019 Third Quarter Results,,1
03/05/2019 16:15:00,KLA Declares Regular Cash Dividend,,1
01/05/2019 16:15:00,KLA Announces Upcoming Investor Presentation,,0
15/04/2019 16:15:00,KLA Announces Live Webcast To Review Third Quarter Fiscal Year 2019 Results,,1
27/03/2019 16:15:00,KLA Receives Intel's Preferred Quality Supplier Award,,0
13/03/2019 20:00:00,KLA Prices Senior Notes Offering,,0
13/03/2019 09:30:00,KLA Announces Offering Of Senior Notes,,0
05/03/2019 08:30:00,KLA Provides Updated Financial Guidance After Mid-Quarter Completion of Orbotech Acquisition,,0
20/02/2019 09:15:00,KLA Completes Acquisition of Orbotech Ltd.,,0
17/02/2019 23:00:00,KLA Receives Antitrust Clearance for the Proposed Merger with Orbotech Ltd. in the People's Republic of China; Announces Expected Closing Date,,0
11/02/2019 17:00:00,KLA Announces Upcoming Investor Presentation,,0
01/02/2019 09:15:00,KLA-Tencor Corporation Appoints Victor Peng to Board of Directors,,0
31/01/2019 16:15:00,KLA-Tencor Declares Regular Cash Dividend,,1
29/01/2019 16:15:00,KLA-Tencor Reports Fiscal 2019 Second Quarter Results,,1
15/01/2019 16:15:00,KLA Announces Live Webcast To Review Second Quarter Fiscal Year 2019 Results,,1
10/01/2019 09:00:00,KLA-Tencor Corporation to Change Name to KLA Corporation to Represent the Company's Broader Scope and Optimistic Vision,,0
24/12/2018 09:00:00,KLA-Tencor Corporation and Orbotech Ltd. Continue to Pursue Merger Clearance in the People's Republic of China,,0
20/11/2018 16:01:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
07/11/2018 17:00:00,KLA-Tencor Declares Regular Cash Dividend,,1
01/11/2018 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
29/10/2018 16:15:00,KLA-Tencor Reports Fiscal 2019 First Quarter Results,,1
24/10/2018 16:15:00,"KLA-Tencor Announces Plans to Establish R&D Facility in Ann Arbor, Michigan",,0
15/10/2018 16:15:00,KLA-Tencor Announces Live Webcast To Review First Quarter Fiscal Year 2019 Results,,1
30/08/2018 16:15:00,Announcing Kronos™ 1080 and ICOS™ F160 Inspection Systems: Expanding KLA-Tencor's IC Packaging Portfolio,,0
23/08/2018 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
02/08/2018 16:15:00,KLA-Tencor Declares Regular Cash Dividend for the Third Quarter of Calendar Year 2018,,1
31/07/2018 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
30/07/2018 16:15:00,KLA-Tencor Reports Fiscal 2018 Fourth Quarter And Full Year Results,,1
30/07/2018 09:00:00,KLA-Tencor Appoints Ana G. Pinczuk to Board of Directors,,0
16/07/2018 16:15:00,KLA-Tencor Announces Live Webcast To Review Fourth Quarter Fiscal Year 2018 Results,,1
10/07/2018 08:00:00,KLA-Tencor Announces Voyager™ 1015 and Surfscan® SP7 Defect Inspection Systems: Addressing Two Key Challenges in Process and Tool Monitoring,,0
03/05/2018 16:15:00,KLA-Tencor Declares Regular Cash Dividend for the Second Quarter of Calendar Year 2018,,1
02/05/2018 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
26/04/2018 16:15:00,KLA-Tencor Reports Fiscal 2018 Third Quarter Results,,1
12/04/2018 19:40:00,KLA-Tencor Announces Live Webcast To Review Third Quarter Fiscal Year 2018 Results,,1
19/03/2018 08:00:00,KLA-Tencor Announces Agreement to Acquire Orbotech Ltd.,,0
07/03/2018 16:15:00,KLA-Tencor Receives Intel's Preferred Quality Supplier Award,,0
14/02/2018 08:00:00,"KLA-Tencor Announces 27 Percent Increase in Quarterly Dividend, from 59 Cents to 75 Cents per Share, or $3 Annualized",,0
01/02/2018 16:15:00,KLA-Tencor Declares Regular Cash Dividend for the First Quarter of Calendar Year 2018,,1
31/01/2018 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
25/01/2018 16:15:00,KLA-Tencor Reports Fiscal 2018 Second Quarter Results,,1
11/01/2018 16:15:00,KLA-Tencor Announces Live Webcast To Review Second Quarter Fiscal Year 2018 Results,,1
20/11/2017 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
01/11/2017 17:35:00,KLA-Tencor Declares Regular Cash Dividend for the Fourth Quarter of Calendar Year 2017,,1
01/11/2017 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
26/10/2017 16:15:00,KLA-Tencor Reports Fiscal 2018 First Quarter Results,,1
12/10/2017 16:15:00,KLA-Tencor Announces Live Webcast To Review First Quarter Fiscal Year 2018 Results,,1
11/09/2017 16:15:00,KLA-Tencor Introduces Five Patterning Control Systems for Sub-7nm IC Manufacturing,,0
24/08/2017 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
15/08/2017 16:15:00,KLA-Tencor Announces New FlashScan™ Product Line for Inspection of Optical and EUV Reticle Blanks,,0
03/08/2017 16:15:00,KLA-Tencor Declares Regular Cash Dividend for the Third Quarter of Calendar Year 2017,,1
27/07/2017 16:15:00,KLA-Tencor Reports Fiscal 2017 Fourth Quarter And Full Year Results,,1
13/07/2017 16:15:00,KLA-Tencor Announces Live Webcast To Review Fourth Quarter Fiscal Year 2017 Results,,1
01/06/2017 06:00:00,KLA-Tencor Increases Quarterly Dividend Level to $0.59 Per Share From $0.54 Per Share,,1
18/05/2017 18:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
04/05/2017 16:15:00,KLA-Tencor Declares Regular Cash Dividend for the Second Quarter of Calendar Year 2017,,1
27/04/2017 16:15:00,KLA-Tencor Reports Fiscal 2017 Third Quarter Results,,1
13/04/2017 16:15:00,KLA-Tencor Announces Live Webcast To Review Third Quarter Fiscal Year 2017 Results,,1
22/02/2017 16:15:00,KLA-Tencor Introduces New Metrology Systems for Leading-Edge Integrated Circuit Device Technologies,,0
02/02/2017 16:15:00,KLA-Tencor Declares Regular Cash Dividend for the First Quarter of Calendar Year 2017,,1
01/02/2017 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
26/01/2017 16:15:00,KLA-Tencor Reports Fiscal 2017 Second Quarter Results,,1
12/01/2017 16:15:00,KLA-Tencor Announces Live Webcast To Review Second Quarter Fiscal Year 2017 Results,,1
16/11/2016 17:16:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
03/11/2016 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The Second Quarter Of Fiscal Year 2017,,1
20/10/2016 16:15:00,KLA-Tencor Reports Fiscal 2017 First Quarter Results,,1
11/10/2016 16:57:00,KLA-Tencor Announces Live Webcast To Review First Quarter Fiscal Year 2017 Results,,1
05/10/2016 18:00:00,KLA-Tencor Announces Termination Of Merger Agreement With Lam Research,,0
05/10/2016 18:00:00,KLA-Tencor Increases Quarterly Dividend Level To $0.54 Per Share From $0.52 Per Share,,1
16/08/2016 16:15:00,KLA-Tencor Announces New Suite of Reticle Inspection Technologies,,0
04/08/2016 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The First Quarter Of Fiscal Year 2017,,1
28/07/2016 08:30:00,KLA-Tencor Reports Fiscal 2016 Fourth Quarter And Full Year Results,,1
14/07/2016 16:15:00,"KLA-Tencor To Release Fourth Quarter Fiscal Year 2016 Results On July 28, 2016",,1
11/07/2016 16:15:00,KLA-Tencor Introduces Comprehensive Wafer Inspection and Review Portfolio for Leading IC Technologies,,0
05/05/2016 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The Fourth Quarter Of Fiscal Year 2016,,1
26/04/2016 16:15:00,KLA-Tencor Reports Fiscal 2016 Third Quarter Results,,1
12/04/2016 16:15:00,"KLA-Tencor To Release Third Quarter Fiscal Year 2016 Results On April 26, 2016",,1
19/02/2016 12:01:00,Lam Research Stockholders and KLA-Tencor Stockholders Approve Acquisition of KLA-Tencor by Lam Research,,0
04/02/2016 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The Third Quarter Of Fiscal Year 2016,,1
28/01/2016 16:15:00,KLA-Tencor Reports Fiscal 2016 Second Quarter Results,,1
14/01/2016 16:15:00,"KLA-Tencor To Release Second Quarter Fiscal Year 2016 Results On Jan. 28, 2016",,1
05/11/2015 01:16:00,KLA-Tencor Declares Regular Cash Dividend For The Second Quarter Of Fiscal Year 2016,,1
21/10/2015 04:00:00,KLA-Tencor Reports Fiscal 2016 First Quarter Results And Agreement To Combine With Lam Research,,1
21/10/2015 04:00:00,"Lam Research to Combine with KLA-Tencor, Creating a New Capability Paradigm to Serve a Transforming Semiconductor Industry",,0
08/10/2015 16:15:00,KLA-Tencor Announces Live Webcast To Review First Quarter Fiscal Year 2016 Results,,1
27/08/2015 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
06/08/2015 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The First Quarter Of Fiscal Year 2016,,1
30/07/2015 16:15:00,KLA-Tencor Reports Fiscal 2015 Fourth Quarter And Full Year Results,,1
14/07/2015 08:30:00,KLA-Tencor Increases Quarterly Dividend Level To $0.52 per Share From $0.50 per Share,,1
02/07/2015 16:15:00,KLA-Tencor Announces Live Webcast To Review Fourth Quarter Fiscal Year 2015 Results,,1
11/06/2015 16:15:00,KLA-Tencor Announces Analyst Briefing At SEMICON West 2015,,0
22/05/2015 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
07/05/2015 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The Fourth Quarter Of Fiscal Year 2015,,1
23/04/2015 16:15:00,KLA-Tencor Reports Fiscal 2015 Third Quarter Results,,1
16/04/2015 16:15:00,KLA-Tencor Introduces New Portfolio for Advanced Semiconductor Packaging,,0
09/04/2015 16:15:00,KLA-Tencor Announces Live Webcast To Review Third Quarter Fiscal Year 2015 Results,,1
19/02/2015 16:15:00,KLA-Tencor Extends its 5D™ Patterning Control Solution with New Metrology Systems,,0
05/02/2015 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The Third Quarter Of Fiscal Year 2015,,1
22/01/2015 16:15:00,KLA-Tencor Reports Fiscal 2015 Second Quarter Results,,1
08/01/2015 16:15:00,KLA-Tencor Announces Live Webcast To Review Second Quarter Fiscal Year 2015 Results,,1
19/11/2014 19:30:00,"KLA-Tencor Declares Special Cash Dividend, Announces Planned Redemption of Senior Notes due 2018, and Updates Outlook for Second Quarter of Fiscal Year 2015 Resulting from Previously Announced Leveraged Recapitalization Transaction",,1
19/11/2014 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
17/11/2014 08:30:00,KLA-Tencor Closes Credit Facility,,0
06/11/2014 16:15:00,KLA-Tencor Closes Senior Notes Offering,,0
06/11/2014 08:30:00,KLA-Tencor Declares Regular Cash Dividend For The Second Quarter Of Fiscal Year 2015,,1
31/10/2014 08:30:00,KLA-Tencor Prices Senior Notes Offering,,0
30/10/2014 08:50:00,KLA-Tencor Announces Offering Of Senior Notes,,0
23/10/2014 16:15:00,KLA-Tencor Reports Fiscal 2015 First Quarter Results And Announces A Plan To Pursue A Leveraged Recapitalization Featuring A $2.75 Billion Special Cash Dividend And An Expanded Stock Repurchase Program,,1
13/10/2014 16:15:00,KLA-Tencor Announces Live Webcast To Review First Quarter Fiscal Year 2015 Results,,1
26/08/2014 16:15:00,KLA-Tencor Introduces Key Systems for 5D™ Patterning Control Solution,,0
13/08/2014 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
07/08/2014 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The First Quarter Of Fiscal Year 2015,,1
24/07/2014 16:15:00,KLA-Tencor Reports Fiscal 2014 Fourth Quarter And Full Year Results,,1
08/07/2014 06:33:00,KLA-Tencor Increases Quarterly Dividend Level To $0.50 Per Share And Announces $1 Billion Share Repurchase Authorization,,1
07/07/2014 16:15:00,KLA-Tencor Introduces Inspection and Review Portfolio for Leading IC Technologies,,0
03/07/2014 16:15:00,KLA-Tencor Announces Live Webcast To Review Fourth Quarter Fiscal Year 2014 Results,,1
19/06/2014 16:15:00,KLA-Tencor Announces Analyst Briefing At SEMICON West 2014,,0
22/05/2014 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
20/05/2014 16:15:00,KLA-Tencor Announces New Teron™ SL650 Reticle Inspection System,,0
15/05/2014 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
08/05/2014 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The Fourth Quarter Of Fiscal Year 2014,,1
24/04/2014 16:15:00,KLA-Tencor Reports Fiscal 2014 Third Quarter Results,,1
10/04/2014 16:15:00,KLA-Tencor Corporation Receives Intel's Preferred Quality Supplier Award,,0
03/04/2014 16:15:00,KLA-Tencor Announces Live Webcast To Review Third Quarter Fiscal Year 2014 Results,,1
06/02/2014 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The Third Quarter Of Fiscal Year 2014,,1
05/02/2014 16:15:00,KLA-Tencor Updates Date And Time For Upcoming Investor Presentation,,0
30/01/2014 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
23/01/2014 16:15:00,KLA-Tencor Reports Fiscal 2014 Second Quarter Results,,1
02/01/2014 16:15:00,KLA-Tencor Announces Live Webcast To Review Second Quarter Fiscal Year 2014 Results,,1
20/11/2013 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
07/11/2013 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The Second Quarter Of Fiscal Year 2014,,1
24/10/2013 16:15:00,KLA-Tencor Reports Fiscal 2014 First Quarter Results,,1
03/10/2013 16:15:00,KLA-Tencor Announces Live Webcast To Review First Quarter Fiscal Year 2014 Results,,1
21/08/2013 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
06/08/2013 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The First Quarter Of Fiscal Year 2014,,1
30/07/2013 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
25/07/2013 16:15:00,KLA-Tencor Reports Fiscal 2013 Fourth Quarter And Full Year Results,,1
09/07/2013 08:30:00,KLA-Tencor Appoints Bren Higgins New Chief Financial Officer,,0
09/07/2013 08:30:00,KLA-Tencor Increases Quarterly Dividend Level To $0.45 Per Share From $0.40 Per Share,,1
08/07/2013 16:15:00,KLA-Tencor Announces New Additions to its Defect Inspection and Review Portfolio,,0
03/07/2013 16:15:00,KLA-Tencor Announces Live Webcast To Review Fourth Quarter Fiscal Year 2013 Results,,1
18/06/2013 16:15:00,KLA-Tencor Announces Analyst Briefing At SEMICON West 2013,,0
22/05/2013 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
16/05/2013 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
02/05/2013 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The Fourth Quarter Of Fiscal Year 2013,,1
25/04/2013 16:15:00,KLA-Tencor Reports Fiscal 2013 Third Quarter Results,,1
23/04/2013 16:15:00,KLA-Tencor Announces Novel Defect Discovery and Monitoring Technology,,0
09/04/2013 16:15:00,KLA-Tencor Corporation Receives Intel's Preferred Quality Supplier Award,,0
04/04/2013 16:15:00,KLA-Tencor Announces Live Webcast To Review Third Quarter Fiscal Year 2013 Results,,1
25/02/2013 16:15:00,KLA-Tencor Announces Two Additions to Litho/Etch Process Control Portfolio,,0
07/02/2013 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The Third Quarter Of Fiscal Year 2013,,1
29/01/2013 16:15:00,KLA-Tencor Announces New eS805™ Electron-Beam Inspection System,,0
24/01/2013 16:15:00,KLA-Tencor Reports Fiscal 2013 Second Quarter Results,,1
10/01/2013 16:15:00,KLA-Tencor Announces Live Webcast To Review Second Quarter Fiscal Year 2013 Results,,1
04/12/2012 16:15:00,KLA-Tencor Launches ICOS® WI-2280 Wafer Inspector for LED and Adjacent Markets,,0
14/11/2012 16:15:00,KLA-Tencor Announces Upcoming Investor Presentation,,0
05/09/2012 16:15:00,KLA-Tencor Announces New Archer™ 500 Overlay Metrology System,,0
05/09/2012 16:15:00,KLA-Tencor Announces X5.2™ and Teron™ 611 Reticle Inspection Systems,,0
02/08/2012 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The First Quarter Of Fiscal Year 2013,,1
30/07/2012 16:15:00,KLA-Tencor Announces Upcoming Investor Presentations,,0
26/07/2012 16:15:00,KLA-Tencor Reports Fiscal 2012 Fourth Quarter and Full Year Results,,1
12/07/2012 16:15:00,KLA-Tencor Announces Live Webcast To Review Fourth Quarter And Full Fiscal Year 2012 Results,,1
10/07/2012 08:30:00,KLA-Tencor Increases Quarterly Dividend Level To $0.40 Per Share From $0.35 Per Share,,1
09/07/2012 15:39:00,KLA-Tencor Announces Installation of First 450mm-Capable Surfscan® SP3 Systems,,0
18/06/2012 16:15:00,KLA-Tencor Announces Analyst Briefing At SEMICON West 2012,,0
03/05/2012 16:15:00,KLA-Tencor Declares Regular Cash Dividend For The Fourth Quarter Of Fiscal Year 2012,,1
26/04/2012 16:31:00,KLA-Tencor Reports Fiscal 2012 Third Quarter Results,,1
24/04/2012 16:15:00,KLA-Tencor Announces Upcoming Investor Presentations,,0
23/04/2012 16:15:00,KLA-Tencor Announces New CIRCL™ Suite,,0
16/04/2012 16:15:00,KLA-Tencor Corporation Receives Intel's Preferred Quality Supplier Award,,0
12/04/2012 16:15:00,KLA-Tencor Announces Live Webcast to Review Third Quarter Fiscal Year 2012 Results,,1
27/02/2012 16:15:00,"KLA-Tencor Announces Upcoming Investor Presentation at Morgan Stanley Technology, Media & Telecom Conference",,0
09/02/2012 16:15:00,KLA-Tencor Declares Regular Cash Dividend for Third Quarter of Fiscal Year 2012,,1
